output_version,output_generated_at,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role
run_005,2026-07-03T13:14:27,CALL001,44,SPEAKER_2,154.3,157.8,3.5,"Really, really. I was just curious to do it.",Customer
run_005,2026-07-03T13:14:27,CALL001,45,SPEAKER_1,158.3,166.3,8.0,"Okay, okay. Sir, before booking Mahindra Adventure, did you check out any outdoor experiences?",Agent
run_005,2026-07-03T13:14:27,CALL001,46,SPEAKER_2,159.7,160.1,0.4,Okay.,Customer
run_005,2026-07-03T13:14:27,CALL001,47,SPEAKER_2,167.1,167.8,0.7,"No, no.",Customer
run_005,2026-07-03T13:14:27,CALL001,48,SPEAKER_1,168.1,179.4,11.3,"No? Okay, sir. Sir, while you were exploring and deciding, who influenced your decision the most? Was it you, your spouse, kids, friends, or someone else?",Agent
run_005,2026-07-03T13:14:27,CALL001,49,SPEAKER_2,169.7,169.9,0.2,Hello.,Customer
run_005,2026-07-03T13:14:27,CALL001,50,SPEAKER_2,180.6,182.2,1.6,"Yes, myself and my spouse.",Customer
run_005,2026-07-03T13:14:27,CALL001,51,SPEAKER_1,182.3,189.9,7.6,"Yourself,  right?  Okay.  Sir,  according  to  you,  how  early  should  we  inform  you  before  an  adventure event?",Agent
run_005,2026-07-03T13:14:27,CALL001,52,SPEAKER_2,191.9,192.5,0.6,Two months.,Customer
run_005,2026-07-03T13:14:27,CALL001,53,SPEAKER_1,193.2,193.9,0.7,Two months.,Agent
run_005,2026-07-03T13:14:27,CALL001,54,SPEAKER_1,195.8,203.6,7.8,"Okay. Sir, what is the one thing that will make you more likely to subscribe to our adventure event in the future again?",Agent
run_005,2026-07-03T13:14:27,CALL001,55,SPEAKER_2,204.3,204.6,0.3,Hello.,Customer
run_005,2026-07-03T13:14:27,CALL001,56,SPEAKER_2,205.6,207.9,2.3,Already subscribed. Already subscribed.,Customer
run_005,2026-07-03T13:14:27,CALL001,57,SPEAKER_1,208.3,213.7,5.4,"Already subscribed? Okay. Yes, sir. Thank you, sir. Have a nice day. You're welcome.",Agent
run_005,2026-07-03T13:14:27,CALL001,58,SPEAKER_2,214.4,215.7,1.3,I'm better.,Customer
