output_version,output_generated_at,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role
run_005,2026-07-03T13:15:22,CALL002,13,SPEAKER_2,55.3,56.5,1.2,Five.,Customer
run_005,2026-07-03T13:15:22,CALL002,14,SPEAKER_1,57.1,59.5,2.4,"Okay, and which vehicle do you own?",Agent
run_005,2026-07-03T13:15:22,CALL002,15,SPEAKER_2,60.6,61.3,0.7,Thar.,Customer
run_005,2026-07-03T13:15:22,CALL002,16,SPEAKER_1,61.8,63.6,1.8,"Mahindra's Thar vehicle, right?",Agent
run_005,2026-07-03T13:15:22,CALL002,17,SPEAKER_2,63.6,64.1,0.5,Yeah.,Customer
run_005,2026-07-03T13:15:22,CALL002,18,SPEAKER_1,64.5,68.8,4.3,"Okay, and when was the last time you took part in Mahindra's adventure activity?",Agent
run_005,2026-07-03T13:15:22,CALL002,19,SPEAKER_2,69.3,73.0,3.7,"I think last, last...",Customer
run_005,2026-07-03T13:15:22,CALL002,20,SPEAKER_2,74.2,81.2,7.0,"Whatever happened in, um, I don't remember the place, but I've been to Igatpuri and the following one.",Customer
run_005,2026-07-03T13:15:22,CALL002,21,SPEAKER_1,82.3,84.4,2.1,"Okay, Igatpuri. You went to Igatpuri?",Agent
run_005,2026-07-03T13:15:22,CALL002,22,SPEAKER_2,84.8,85.2,0.4,Yes.,Customer
run_005,2026-07-03T13:15:22,CALL002,23,SPEAKER_1,85.5,87.8,2.3,"Okay, and which event was it?",Agent
run_005,2026-07-03T13:15:22,CALL002,24,SPEAKER_2,88.6,91.4,2.8,I don't remember because it's almost been 6 to 8 months.,Customer
run_005,2026-07-03T13:15:22,CALL002,25,SPEAKER_1,92.1,95.8,3.7,"Okay, it's alright. And how did you first hear about this event?",Agent
run_005,2026-07-03T13:15:22,CALL002,26,SPEAKER_2,96.5,101.4,4.9,My elder brother found it. He is the one who is always on the lookout for such events. That's why.,Customer
run_005,2026-07-03T13:15:22,CALL002,27,SPEAKER_1,101.2,107.5,6.3,"Okay, okay. And what made you feel interested enough to subscribe or book this adventure event?",Agent
run_005,2026-07-03T13:15:22,CALL002,28,SPEAKER_2,107.5,122.5,15.0,"Of course, we saw so many videos and all of that. The feedback was also really nice. So, we thought we'd go ahead since we own a vehicle that we don't usually try off-roading with and all of that. So, under the guidance of you guys, of course.",Customer
run_005,2026-07-03T13:15:22,CALL002,29,SPEAKER_1,114.2,114.7,0.5,Okay.,Agent
run_005,2026-07-03T13:15:22,CALL002,30,SPEAKER_1,120.5,121.1,0.6,Okay.,Agent
run_005,2026-07-03T13:15:22,CALL002,31,SPEAKER_1,123.1,129.9,6.8,"Okay, ma'am, and before booking Mahindra's Adventure, did you check out any other experiences, like outdoor experiences too?",Agent
run_005,2026-07-03T13:15:22,CALL002,32,SPEAKER_2,130.4,131.1,0.7,Hmm hmm.,Customer
run_005,2026-07-03T13:15:22,CALL002,33,SPEAKER_1,131.5,133.2,1.7,"Okay, so you didn't, right?",Agent
run_005,2026-07-03T13:15:22,CALL002,34,SPEAKER_2,133.2,133.5,0.3,Hmm.,Customer
run_005,2026-07-03T13:15:22,CALL002,35,SPEAKER_1,133.3,138.8,5.5,"And while you were exploring and deciding, who influenced your decision the most?",Agent
run_005,2026-07-03T13:15:22,CALL002,36,SPEAKER_2,140.0,146.4,6.4,"Um, no one in particular. It could be that we were, we are like 40 years old.",Customer
run_005,2026-07-03T13:15:22,CALL002,37,SPEAKER_1,144.2,146.4,2.2,"Okay, like was it your",Agent
run_005,2026-07-03T13:15:22,CALL002,38,SPEAKER_1,146.4,149.0,2.6,"spouse, friends, or someone else?",Agent
run_005,2026-07-03T13:15:22,CALL002,39,SPEAKER_2,149.2,150.3,1.1,"No, no, no.",Customer
run_005,2026-07-03T13:15:22,CALL002,40,SPEAKER_1,150.7,152.6,1.9,"Okay, so it was you only, right?",Agent
run_005,2026-07-03T13:15:22,CALL002,41,SPEAKER_2,152.7,153.1,0.4,Right.,Customer
run_005,2026-07-03T13:15:22,CALL002,42,SPEAKER_1,153.5,157.6,4.1,"And according to you, how early should we inform you before an adventure event?",Agent
run_005,2026-07-03T13:15:22,CALL002,43,SPEAKER_2,158.3,161.7,3.4,"Probably like a month ago, or a month or two.",Customer
run_005,2026-07-03T13:15:22,CALL002,44,SPEAKER_1,162.1,164.7,2.6,"Okay, it takes a month or two months, right?",Agent
run_005,2026-07-03T13:15:22,CALL002,45,SPEAKER_2,164.4,164.8,0.4,Yes.,Customer
run_005,2026-07-03T13:15:22,CALL002,46,SPEAKER_1,164.8,171.0,6.2,And what is the one thing that would make you more likely to subscribe to our adventure events in the future again?,Agent
run_005,2026-07-03T13:15:22,CALL002,47,SPEAKER_2,172.2,176.9,4.7,I feel you guys are holding it really well. There's no change that I would like to see.,Customer
run_005,2026-07-03T13:15:22,CALL002,48,SPEAKER_1,176.7,181.8,5.1,"I'm so sorry, ma'am, I couldn't get you. I didn't hear your voice properly. Can you please repeat that once?",Agent
run_005,2026-07-03T13:15:22,CALL002,49,SPEAKER_2,182.4,189.9,7.5,I said you guys are already doing a really great job. I don't think I would want to have you change anything.,Customer
run_005,2026-07-03T13:15:22,CALL002,50,SPEAKER_1,190.1,203.1,13.0,"Okay,  okay,  ma'am.  Glad  to  hear  that  you  had  such  a  great  experience,  and  thank  you  so  much, ma'am, for the appreciation. So, Miss Drishti, I have updated your feedback here. Thank you so much, ma'am, for your valuable time and your valuable feedback. Have a great day ahead.",Agent
run_005,2026-07-03T13:15:22,CALL002,51,SPEAKER_2,195.6,196.2,0.6,Thank you.,Customer
run_005,2026-07-03T13:15:22,CALL002,52,SPEAKER_2,198.7,198.9,0.2,Thank you.,Customer
run_005,2026-07-03T13:15:22,CALL002,53,SPEAKER_2,203.4,204.3,0.9,"Thank you, you too.",Customer
