output_version,output_generated_at,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role
run_002,2026-06-22T13:54:56,CALL001,18,SPEAKER_01,102.11,108.45,6.34,"Yes, I'm waiting. I can't remember what it was. I'm in September 2019.",Customer
run_002,2026-06-22T13:54:56,CALL001,19,SPEAKER_00,108.45,114.7,6.25,September right okay sir and which event was it and what location,Agent
run_002,2026-06-22T13:54:56,CALL001,20,SPEAKER_01,115.29,118.59,3.3,"It was Mahindra SK, 2025, Goa.",Customer
run_002,2026-06-22T13:54:56,CALL001,21,SPEAKER_00,118.98,120.48,1.5,"Mahindra escape, right?",Agent
run_002,2026-06-22T13:54:56,CALL001,22,SPEAKER_00,121.31,125.01,3.7,"Sir, how did you first hear about this event?",Agent
run_002,2026-06-22T13:54:56,CALL001,23,SPEAKER_01,126.27,129.19,2.92,There is an ad on Facebook,Customer
run_002,2026-06-22T13:54:56,CALL001,24,SPEAKER_00,134.49,136.94,2.45,"Sorry, sir. What is meant to...",Agent
run_002,2026-06-22T13:54:56,CALL001,25,SPEAKER_01,136.23,138.66,2.43,Advertisement. Advertisement and media.,Customer
run_002,2026-06-22T13:54:56,CALL001,26,SPEAKER_00,139.59,140.75,1.16,"Okay, okay company, right",Agent
run_002,2026-06-22T13:54:56,CALL001,27,SPEAKER_00,143.87,149.97,6.1,"Sir, what made you feel interested Enoch to subscribe book this adventure event?",Agent
run_002,2026-06-22T13:54:56,CALL001,28,SPEAKER_01,150.74,151.57,0.83,Just for three minutes.,Customer
run_002,2026-06-22T13:54:56,CALL001,29,SPEAKER_01,154.3,157.63,3.33,"Really, just to ask, I was just curious to do this.",Customer
run_002,2026-06-22T13:54:56,CALL001,30,SPEAKER_00,158.37,159.65,1.28,"Ok, ok.",Agent
run_002,2026-06-22T13:54:56,CALL001,31,SPEAKER_00,159.67,166.13,6.46,"Before booking Mahindra Adventure, did you check out any outdoor experiences?",Agent
run_002,2026-06-22T13:54:56,CALL001,32,SPEAKER_00,168.17,173.29,5.12,"Sir, while you were exploring and deciding,",Agent
run_002,2026-06-22T13:54:56,CALL001,33,SPEAKER_00,173.71,179.28,5.57,"Who influenced your decision the most? Was it you, your spouse, kids, friends or someone else?",Agent
run_002,2026-06-22T13:54:56,CALL001,34,SPEAKER_01,180.63,182.1,1.47,"Yes, my dear, very much so.",Customer
run_002,2026-06-22T13:54:56,CALL001,35,SPEAKER_00,182.45,183.45,1.0,"self, right?",Agent
run_002,2026-06-22T13:54:56,CALL001,36,SPEAKER_00,184.49,189.72,5.23,"Okay, sir according to you. How early should we inform you before an adventure event?",Agent
run_002,2026-06-22T13:54:56,CALL001,37,SPEAKER_00,195.8,203.46,7.66,"Okay, sir. What is the one thing that would make you more likely to subscribe to our adventure event in the future again?",Agent
run_002,2026-06-22T13:54:56,CALL001,38,SPEAKER_01,204.25,207.85,3.6,"Already subscribed. Already subscribed, man. Already subscribed.",Customer
run_002,2026-06-22T13:54:56,CALL001,39,SPEAKER_00,208.3,210.31,2.01,"Already subscribers, okay",Agent
run_002,2026-06-22T13:54:56,CALL001,40,SPEAKER_00,210.6,213.55,2.95,Thank you sir. Have a nice day. You are welcome.,Agent
run_002,2026-06-22T13:54:56,CALL001,41,SPEAKER_01,215.51,216.3,0.79,Thank you.,Customer
