output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,sentiment_label,sentiment_score,positive_component,neutral_component,negative_component,experience_classifier_used,customer_experience_label,is_customer_experience_negative,customer_experience_confidence,customer_experience_reason,customer_experience_issue_theme,customer_experience_issue_pointer
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,46,SPEAKER_2,174.7,184.8,10.1,"Nothing happened. Our reimbursement didn't happen, and the grade wasn't very good either. We also",Customer,Negative,-0.3865,0.0,0.842,0.158,Yes,Unclear,True,0.95,Customer expresses dissatisfaction with reimbursement and grade.,Reimbursement delay and poor grade,Reimbursement not processed and unsatisfactory grade
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,47,SPEAKER_1,179.3,179.8,0.5,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,48,SPEAKER_1,182.3,183.0,0.7,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,49,SPEAKER_1,183.7,184.2,0.5,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,50,SPEAKER_1,185.3,187.0,1.7,"Okay, yes.",Agent,Positive,0.5574,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,51,SPEAKER_2,186.2,201.4,15.2,"No, I didn't face that many obstacles. Instead, the in-house event you did in Igatpuri was much, much",Customer,Negative,-0.3818,0.0,0.867,0.133,Yes,Positive Experience,False,0.9,Customer indicates no obstacles and positively references the in-house event.,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,52,SPEAKER_1,192.8,195.0,2.2,"Yes, yes, yes. It is quite different from that.",Agent,Positive,0.7964,0.574,0.426,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,53,SPEAKER_1,196.4,197.0,0.6,Hmm.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,54,SPEAKER_1,197.9,198.4,0.5,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,55,SPEAKER_1,199.5,199.8,0.3,Hmm.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,56,SPEAKER_1,200.4,200.8,0.4,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,57,SPEAKER_2,202.0,205.5,3.5,"We had to pay, no doubt, but it was very good. The car was also fine.",Customer,Positive,0.7811,0.379,0.565,0.056,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,58,SPEAKER_1,202.2,202.7,0.5,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,59,SPEAKER_1,206.0,207.6,1.6,"Yes, exactly. Okay.",Agent,Positive,0.5574,0.821,0.179,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,60,SPEAKER_2,206.7,236.7,30.0,"We were given a rock there. We both attended it. That was much, much better. No, you were calling all",Customer,Positive,0.4404,0.132,0.868,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,61,SPEAKER_2,236.7,243.3,6.6,"Yes, that's right. We didn't attend the events. Later, their Konkan Great Escape also happened, but we",Customer,Positive,0.5789,0.291,0.709,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,62,SPEAKER_1,209.3,210.0,0.7,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,63,SPEAKER_1,211.6,212.6,1.0,"Okay, correct.",Agent,Positive,0.2263,0.655,0.345,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,64,SPEAKER_1,215.5,215.8,0.3,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,65,SPEAKER_1,222.7,223.0,0.3,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,66,SPEAKER_1,224.8,225.3,0.5,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,67,SPEAKER_1,230.4,231.2,0.8,"Okay, yes.",Agent,Positive,0.5574,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,68,SPEAKER_1,234.2,235.9,1.7,"Yes, definitely.",Agent,Positive,0.6597,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,69,SPEAKER_1,238.0,239.0,1.0,"Yes, correct.",Agent,Positive,0.4019,0.73,0.27,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,70,SPEAKER_1,244.0,255.2,11.2,"Okay. I want to ask, you became interested in subscribing and booking, right? What was the reason you",Agent,Positive,0.5994,0.282,0.718,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,71,SPEAKER_2,250.9,251.2,0.3,What?,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,72,SPEAKER_2,252.7,273.6,20.9,We attended Igatpuri on our own. They did a trail hunt in Nashik. They also told us the trail hunt was,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,73,SPEAKER_1,256.1,256.4,0.3,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,74,SPEAKER_1,258.2,259.7,1.5,"Okay, it was done by myself.",Agent,Positive,0.2263,0.275,0.725,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,75,SPEAKER_1,261.7,263.0,1.3,"Okay, yes, yes.",Agent,Positive,0.743,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,76,SPEAKER_1,264.0,264.6,0.6,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,77,SPEAKER_1,265.1,265.8,0.7,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,78,SPEAKER_1,266.1,266.7,0.6,Exactly.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,79,SPEAKER_1,268.9,269.4,0.5,Hmm.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,80,SPEAKER_1,272.8,272.9,0.1,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,81,SPEAKER_1,274.1,282.9,8.8,"Regarding the booking you made for Mahindra's Adventure, did you check any outdoor experiences",Agent,Positive,0.3182,0.15,0.85,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,82,SPEAKER_2,283.1,284.0,0.9,"No, no, no.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,83,SPEAKER_1,284.7,287.9,3.2,"So, you didn't check any outdoor experiences, right?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,84,SPEAKER_2,288.3,288.8,0.5,No.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,85,SPEAKER_1,289.2,301.7,12.5,"Okay.  The  experience  you  had,  right?  The  plan  you  made  for  the  adventure—who  influenced  that",Agent,Positive,0.2263,0.119,0.881,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,86,SPEAKER_2,304.1,305.4,1.3,"For that decision, influence...",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,87,SPEAKER_1,304.3,307.1,2.8,Who influenced that decision?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,88,SPEAKER_2,307.9,310.1,2.2,Is it someone from your side or someone from our side?,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,89,SPEAKER_1,310.4,316.4,6.0,"No, no. Among your family, did anyone influence you the most for this decision?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,90,SPEAKER_2,315.8,334.2,18.4,Both of us—my husband and I—we are adventure lovers. We like it. I personally do bike rides too. We,Customer,Positive,0.802,0.339,0.661,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,91,SPEAKER_1,321.9,322.8,0.9,"Yes, yes, yes.",Agent,Positive,0.7964,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,92,SPEAKER_1,324.7,325.6,0.9,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,93,SPEAKER_1,326.0,326.4,0.4,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,94,SPEAKER_1,327.3,328.0,0.7,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,95,SPEAKER_1,329.6,330.2,0.6,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,96,SPEAKER_1,331.7,332.1,0.4,Time.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,97,SPEAKER_1,333.1,338.5,5.4,"Yes, okay. So, you mean you took this decision because of your husband's influence.",Agent,Positive,0.5574,0.277,0.723,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,98,SPEAKER_2,334.4,334.6,0.2,Okay.,Customer,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,99,SPEAKER_2,337.6,341.4,3.8,"Yes, but I was driving a Royal Enfield myself.",Customer,Positive,0.2144,0.188,0.812,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,100,SPEAKER_1,340.9,342.9,2.0,"Okay, it was good to hear.",Agent,Positive,0.5859,0.545,0.455,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,101,SPEAKER_2,341.8,346.9,5.1,It felt very good. We are still riding three hundred kilometers.,Customer,Positive,0.4927,0.242,0.758,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,102,SPEAKER_1,343.3,343.7,0.4,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,103,SPEAKER_1,345.5,348.8,3.3,"Okay, okay, very good.",Agent,Positive,0.7178,0.875,0.125,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,104,SPEAKER_2,347.3,351.6,4.3,"Four years ago, we really liked doing all this.",Customer,Positive,0.4754,0.279,0.721,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,105,SPEAKER_1,350.2,350.6,0.4,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,106,SPEAKER_1,352.0,364.7,12.7,"Oh no, it felt good to hear that, Miss Priyanka. Regarding these events, how many days in advance",Agent,Positive,0.3182,0.141,0.78,0.078,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,107,SPEAKER_2,365.2,367.8,2.6,It is enough if you inform us about a month in advance.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,108,SPEAKER_1,368.3,369.4,1.1,A month in advance.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,109,SPEAKER_2,368.4,387.1,18.7,"Yes, maintain transparency. For example, if you are getting fifty cars for an event, let us know how",Customer,Positive,0.4019,0.137,0.863,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,110,SPEAKER_1,371.1,371.6,0.5,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,111,SPEAKER_1,378.3,378.9,0.6,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,112,SPEAKER_1,387.1,387.9,0.8,"Oh, exactly.",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,113,SPEAKER_2,387.3,398.0,10.7,"Correct. Half the time, I spend lining up when there are so many people. At least limit the number of",Customer,Positive,0.0772,0.064,0.936,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,114,SPEAKER_1,393.0,393.4,0.4,Yes.,Agent,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,115,SPEAKER_2,398.1,405.9,7.8,"I'll tell you my personal experience. When I'm taking fifty vehicles on a single track, it takes a lot of",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,116,SPEAKER_1,398.3,399.2,0.9,"Yes, correct.",Agent,Positive,0.4019,0.73,0.27,0.0,No,,False,,,,
