output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,word_count,duration_min,wpm,gap_from_previous_sec,agent_response_gap_from_customer_sec,overlap_with_previous_sec,agent_talkover_with_previous_customer_sec,is_long_agent_turn
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,18,SPEAKER_00,87.54,88.91,1.37,Which car do you have?,Agent,5,0.022833333333333334,218.98,1.16,1.16,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,19,SPEAKER_01,90.09,93.82,3.73,Thank you very much for your attention.,Customer,7,0.06216666666666667,112.6,1.18,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,20,SPEAKER_00,95.19,96.47,1.28,4 and XUV,Agent,3,0.021333333333333333,140.62,1.37,1.37,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,21,SPEAKER_01,97.6,98.55,0.95,"Yeah, you get that one.",Customer,5,0.01583333333333333,315.79,1.13,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,22,SPEAKER_00,100.98,107.04,6.06,"Sir, where did you know about Mahindra Adventure for the first time?",Agent,12,0.10099999999999999,118.81,2.43,2.43,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,23,SPEAKER_01,108.03,109.58,1.55,God bless you. God bless you.,Customer,6,0.025833333333333333,232.26,0.99,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,24,SPEAKER_00,110.92,113.75,2.83,This is an adventure event,Agent,5,0.04716666666666667,106.01,1.34,1.34,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,25,SPEAKER_00,114.54,116.57,2.03,Where did you see it first?,Agent,6,0.03383333333333333,177.34,0.79,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,26,SPEAKER_00,117.26,118.56,1.3,And at which location?,Agent,4,0.021666666666666667,184.62,0.69,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,27,SPEAKER_01,117.3,121.23,3.93,and at which location? Instagram,Customer,5,0.0655,76.34,0.0,0.0,1.26,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,28,SPEAKER_00,122.34,124.05,1.71,on Instagram and location,Agent,4,0.0285,140.35,1.11,1.11,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,29,SPEAKER_01,126.53,127.4,0.87,Thank you very much.,Customer,4,0.0145,275.86,2.48,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,30,SPEAKER_00,132.63,138.81,6.18,"Okay. And sir, where did you show interest?",Agent,8,0.103,77.67,5.23,5.23,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,31,SPEAKER_01,140.53,141.58,1.05,Could you all let me think?,Customer,6,0.0175,342.86,1.72,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,32,SPEAKER_00,142.84,144.08,1.24,"Kajirao Gaume, OK.",Agent,3,0.020666666666666667,145.16,1.26,1.26,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,33,SPEAKER_00,145.75,150.08,4.33,"And sir, for what reason you didn't subscribe this event?",Agent,11,0.07216666666666667,152.42,1.67,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,34,SPEAKER_01,152.68,154.54,1.86,So this must get an equation.,Customer,6,0.031000000000000003,193.55,2.6,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,35,SPEAKER_00,157.31,158.32,1.01,"At what time, father?",Agent,4,0.016833333333333332,237.62,2.77,2.77,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,36,SPEAKER_00,166.18,170.42,4.24,So what was the reason why you didn't subscribe to this event?,Agent,13,0.07066666666666667,183.96,7.86,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,37,SPEAKER_01,171.62,173.74,2.12,They're class 18. I'm not listening.,Customer,8,0.035333333333333335,226.42,1.2,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,38,SPEAKER_00,175.08,176.21,1.13,because of date,Agent,3,0.01883333333333333,159.29,1.34,1.34,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,39,SPEAKER_01,176.86,177.66,0.8,Thank you.,Customer,2,0.013333333333333334,150.0,0.65,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,40,SPEAKER_00,180.56,187.44,6.88,"Sir, have you had any other outdoor experience related to this?",Agent,11,0.11466666666666667,95.93,2.9,2.9,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,41,SPEAKER_00,188.73,191.88,3.15,Can you see the outdoor experience?,Agent,6,0.0525,114.29,1.29,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,42,SPEAKER_01,191.21,199.61,8.4,experience,Customer,1,0.14,7.14,0.0,0.0,0.67,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,43,SPEAKER_00,201.18,204.45,3.27,"Okay, so you were watching another adventure apart from Mahindra.",Agent,10,0.0545,183.49,1.57,1.57,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,44,SPEAKER_01,205.5,208.4,2.9,"I have not seen it, I have joined it earlier.",Customer,10,0.04833333333333333,206.9,1.05,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,45,SPEAKER_00,209.1,211.83,2.73,"Ok, you have joined first. Where sir?",Agent,7,0.0455,153.85,0.7,0.7,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,46,SPEAKER_01,212.93,213.9,0.97,What do all mean?,Customer,4,0.016166666666666666,247.42,1.1,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,47,SPEAKER_00,214.66,215.42,0.76,In Gurgaon,Agent,2,0.012666666666666666,157.89,0.76,0.76,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,48,SPEAKER_00,218.17,218.95,0.78,Okay.,Agent,1,0.013000000000000001,76.92,2.75,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,49,SPEAKER_00,222.56,224.64,2.08,"You are not watching it now, right?",Agent,7,0.034666666666666665,201.92,3.61,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,50,SPEAKER_01,225.87,227.1,1.23,You mean you don't want to see it?,Customer,9,0.0205,439.02,1.23,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,51,SPEAKER_00,230.44,239.22,8.78,"For example, you were watching Mahindra's adventure but for some reason you didn't subscribe, right?",Agent,17,0.14633333333333332,116.17,3.34,3.34,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,52,SPEAKER_00,240.9,245.76,4.86,"Yes, your date issue is very same.",Agent,7,0.081,86.42,1.68,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,53,SPEAKER_00,249.63,253.07,3.44,"So, as you can see,",Agent,5,0.05733333333333333,87.21,3.87,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,54,SPEAKER_00,253.92,257.49,3.57,What do you think should be improved in this?,Agent,9,0.0595,151.26,0.85,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,55,SPEAKER_01,259.33,262.3,2.97,"If he doesn't go, how will he tell us? He should be the one to prove it.",Customer,18,0.0495,363.64,1.84,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,56,SPEAKER_00,264.97,271.77,6.8,"If you subscribe in the future, what do you think about it?",Agent,12,0.11333333333333333,105.88,2.67,2.67,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,57,SPEAKER_01,270.4,277.56,7.16,So what do you think now? People stay at home during festival time. Family and all.,Customer,16,0.11933333333333333,134.08,0.0,0.0,1.37,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,58,SPEAKER_01,278.32,283.09,4.77,Yes,Customer,1,0.07949999999999999,12.58,0.76,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,59,SPEAKER_00,288.93,290.79,1.86,"So, you don't have any such question of improvement, right?",Agent,11,0.031000000000000003,354.84,5.84,5.84,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,60,SPEAKER_01,291.92,292.81,0.89,Thank you.,Customer,2,0.014833333333333334,134.83,1.13,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,61,SPEAKER_00,293.4,313.37,19.97,"Okay. Sir, Anurag ji, when we inform you, what do you think, when should we do it, should we inform you before a week, according to you, should we inform you before a week, in one or two weeks, or in one or two months, or in two months?",Agent,49,0.3328333333333333,147.22,0.59,0.59,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,62,SPEAKER_01,312.27,315.12,2.85,Within a month or two months. Within a month.,Customer,9,0.0475,189.47,0.0,0.0,1.1,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,63,SPEAKER_00,316.23,318.58,2.35,"We should inform within a month, right?",Agent,7,0.03916666666666667,178.72,1.11,1.11,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,64,SPEAKER_01,318.65,319.63,0.98,"Good, good, good.",Customer,3,0.01633333333333333,183.67,0.07,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,65,SPEAKER_00,324.06,327.56,3.5,"As you said that you had seen in Kajrao, right?",Agent,10,0.058333333333333334,171.43,4.43,4.43,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,66,SPEAKER_01,328.22,330.33,2.11,Uh-huh. Isn't it bothersome?,Customer,6,0.035166666666666666,170.62,0.66,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,67,SPEAKER_00,331.02,331.98,0.96,"Kajrao, okay.",Agent,2,0.016,125.0,0.69,0.69,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,68,SPEAKER_00,333.26,334.22,0.96,P.K. Anurag Ji.,Agent,4,0.016,250.0,1.28,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,69,SPEAKER_00,335.08,340.35,5.27,I would like to mention your feedback here and thank you very much for your valuable time.,Agent,17,0.08783333333333333,193.55,0.86,0.0,0.0,0.0,False
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,70,SPEAKER_01,338.05,338.83,0.78,Thank you very much.,Customer,4,0.013000000000000001,307.69,0.0,0.0,2.3,0.0,False
