sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,item_id,rank,candidate_id,turn_ids,agent_turn_id,candidate_type,retrieval_query,agent_text_for_retrieval,candidate_text,context_text_for_evaluation,key_match_score,retrieval_score,combined_score,retrieval_method,retrieval_error
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP003,3,AW0005,"6,7,8,9,10,11,12",7,agent_anchored_window,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes. Your responses will be kept confidential and used only for analysis purposes.,"Yes, this is Sneha speaking from the Adventure Team of Mahindra & Mahindra. I am speaking with Anurag Ji.","[27.2 - 28.6] Customer: Yes, Ma'am, please tell me.
[29.3 - 34.5] Agent: Yes, this is Sneha speaking from the Adventure Team of Mahindra & Mahindra. I am speaking with Anurag Ji.
[34.9 - 35.7] Customer: Yes, tell me.
[36.2 - 48.2] Agent: Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better adventure exercise experience and improve it further.
[49.8 - 54.3] Agent: I would like to start with a basic question. Can I know your age, sir?
[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?","[27.2 - 28.6] Customer: Yes, Ma'am, please tell me.
[29.3 - 34.5] Agent: Yes, this is Sneha speaking from the Adventure Team of Mahindra & Mahindra. I am speaking with Anurag Ji.
[34.9 - 35.7] Customer: Yes, tell me.
[36.2 - 48.2] Agent: Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better adventure exercise experience and improve it further.
[49.8 - 54.3] Agent: I would like to start with a basic question. Can I know your age, sir?
[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?",0.1121,0.3866,0.2905,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP003,4,AW0017,"28,29,30,31,32,33,34",29,agent_anchored_window,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes. Your responses will be kept confidential and used only for analysis purposes.,"Mahindra Adventure, right, sir? The adventure event—where did you see it first, and at which location?","[108.8 - 109.2] Agent: Yes.
[110.9 - 118.6] Agent: Mahindra Adventure, right, sir? The adventure event—where did you see it first, and at which location?
[117.5 - 117.8] Customer: Which one?
[118.1 - 118.5] Customer: On...
[118.6 - 121.2] Customer: Is there an Instagram ad?
[122.3 - 124.2] Agent: Instagram and location?
[126.6 - 127.4] Customer: Khajuraho.","[108.8 - 109.2] Agent: Yes.
[110.9 - 118.6] Agent: Mahindra Adventure, right, sir? The adventure event—where did you see it first, and at which location?
[117.5 - 117.8] Customer: Which one?
[118.1 - 118.5] Customer: On...
[118.6 - 121.2] Customer: Is there an Instagram ad?
[122.3 - 124.2] Agent: Instagram and location?
[126.6 - 127.4] Customer: Khajuraho.",0.1379,0.3654,0.2858,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP004,1,AW0007,"9,10,11,12,13,14,15",10,agent_anchored_window,May I know your age?,"I would like to start with a basic question. Can I know your age, sir?","[36.2 - 48.2] Agent: Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better adventure exercise experience and improve it further.
[49.8 - 54.3] Agent: I would like to start with a basic question. Can I know your age, sir?
[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.","[36.2 - 48.2] Agent: Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better adventure exercise experience and improve it further.
[49.8 - 54.3] Agent: I would like to start with a basic question. Can I know your age, sir?
[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.",0.6988,0.6947,0.6961,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP004,2,AW0008,"11,12,13,14,15,16,17",12,agent_anchored_window,May I know your age?,"Thirty-one, okay. And what is your profession, sir?","[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?","[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?",0.2333,0.4083,0.347,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP004,3,AW0009,"13,14,15,16,17,18,19",14,agent_anchored_window,May I know your age?,"Business, okay. And how many members are there in your family, sir?","[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?
[80.8 - 82.6] Agent: Whatever car you have, sir.
[83.3 - 86.4] Customer: Ma'am, there are ten cars. Please tell me which one.","[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?
[80.8 - 82.6] Agent: Whatever car you have, sir.
[83.3 - 86.4] Customer: Ma'am, there are ten cars. Please tell me which one.",0.2293,0.3198,0.2881,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP004,4,AW0047,"81,82",82,agent_anchored_window,May I know your age?,"Okay,  Anurag  Ji,  so  I  will  mention  your  feedback  here.  Thank  you  very  much,  sir,  for  giving  your valuable time.","[331.0 - 332.1] Agent: Khajuraho, okay.
[333.2 - 340.4] Agent: Okay,  Anurag  Ji,  so  I  will  mention  your  feedback  here.  Thank  you  very  much,  sir,  for  giving  your valuable time.","[331.0 - 332.1] Agent: Khajuraho, okay.
[333.2 - 340.4] Agent: Okay,  Anurag  Ji,  so  I  will  mention  your  feedback  here.  Thank  you  very  much,  sir,  for  giving  your valuable time.",0.3645,0.2373,0.2818,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP005,1,AW0008,"11,12,13,14,15,16,17",12,agent_anchored_window,What is your profession?,"Thirty-one, okay. And what is your profession, sir?","[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?","[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?",0.9143,0.5653,0.6875,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP005,2,AW0009,"13,14,15,16,17,18,19",14,agent_anchored_window,What is your profession?,"Business, okay. And how many members are there in your family, sir?","[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?
[80.8 - 82.6] Agent: Whatever car you have, sir.
[83.3 - 86.4] Customer: Ma'am, there are ten cars. Please tell me which one.","[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?
[80.8 - 82.6] Agent: Whatever car you have, sir.
[83.3 - 86.4] Customer: Ma'am, there are ten cars. Please tell me which one.",0.2631,0.3538,0.3221,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP005,3,AW0007,"9,10,11,12,13,14,15",10,agent_anchored_window,What is your profession?,"I would like to start with a basic question. Can I know your age, sir?","[36.2 - 48.2] Agent: Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better adventure exercise experience and improve it further.
[49.8 - 54.3] Agent: I would like to start with a basic question. Can I know your age, sir?
[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.","[36.2 - 48.2] Agent: Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better adventure exercise experience and improve it further.
[49.8 - 54.3] Agent: I would like to start with a basic question. Can I know your age, sir?
[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.",0.2708,0.3452,0.3192,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP005,4,AW0025,"43,44,45,46,47,48,49",44,agent_anchored_window,What is your profession?,So what was your reason for not subscribing to this event?,"[162.5 - 163.2] Agent: Okay.
[166.2 - 170.4] Agent: So what was your reason for not subscribing to this event?
[171.7 - 173.7] Customer: It was one and a half, wasn't it? It's not missed.
[175.1 - 176.3] Agent: Due to the date.
[176.9 - 177.5] Customer: Hmm.
[178.6 - 179.3] Agent: Okay.
[180.5 - 187.5] Agent: And sir, what other outdoor experiences have you had anywhere else regarding this, sir?","[162.5 - 163.2] Agent: Okay.
[166.2 - 170.4] Agent: So what was your reason for not subscribing to this event?
[171.7 - 173.7] Customer: It was one and a half, wasn't it? It's not missed.
[175.1 - 176.3] Agent: Due to the date.
[176.9 - 177.5] Customer: Hmm.
[178.6 - 179.3] Agent: Okay.
[180.5 - 187.5] Agent: And sir, what other outdoor experiences have you had anywhere else regarding this, sir?",0.4813,0.1953,0.2954,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP006,1,AW0009,"13,14,15,16,17,18,19",14,agent_anchored_window,How many people are there in your family?,"Business, okay. And how many members are there in your family, sir?","[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?
[80.8 - 82.6] Agent: Whatever car you have, sir.
[83.3 - 86.4] Customer: Ma'am, there are ten cars. Please tell me which one.","[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?
[80.8 - 82.6] Agent: Whatever car you have, sir.
[83.3 - 86.4] Customer: Ma'am, there are ten cars. Please tell me which one.",0.831,0.5967,0.6787,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP006,2,AW0008,"11,12,13,14,15,16,17",12,agent_anchored_window,How many people are there in your family?,"Thirty-one, okay. And what is your profession, sir?","[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?","[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.
[71.4 - 75.5] Agent: Sir, which vehicle do you have?
[77.1 - 79.1] Customer: Meaning, the age of the temple?",0.1972,0.2418,0.2262,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP006,3,AW0007,"9,10,11,12,13,14,15",10,agent_anchored_window,How many people are there in your family?,"I would like to start with a basic question. Can I know your age, sir?","[36.2 - 48.2] Agent: Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better adventure exercise experience and improve it further.
[49.8 - 54.3] Agent: I would like to start with a basic question. Can I know your age, sir?
[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.","[36.2 - 48.2] Agent: Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better adventure exercise experience and improve it further.
[49.8 - 54.3] Agent: I would like to start with a basic question. Can I know your age, sir?
[55.6 - 56.5] Customer: Thirty-one.
[57.1 - 60.2] Agent: Thirty-one, okay. And what is your profession, sir?
[61.4 - 62.2] Customer: Yes, yes, sir.
[63.1 - 68.2] Agent: Business, okay. And how many members are there in your family, sir?
[69.2 - 69.7] Customer: Okay.",0.1825,0.2437,0.2223,azure_openai,
Other,A007,Sneha,Medium,registry_name_match,CALL010,SOP006,4,AW0012,"19,20,21,22,23,24,25",20,agent_anchored_window,How many people are there in your family?,"Which car do you have, sir?","[83.3 - 86.4] Customer: Ma'am, there are ten cars. Please tell me which one.
[87.5 - 89.0] Agent: Which car do you have, sir?
[90.1 - 93.3] Customer: We have Mahindra's Thar and XUV.
[95.2 - 96.6] Agent: Thar and XUV.
[97.6 - 98.4] Customer: I am Indira.
[99.0 - 99.8] Agent: Okay.
[100.7 - 101.0] Customer: Hmm.","[83.3 - 86.4] Customer: Ma'am, there are ten cars. Please tell me which one.
[87.5 - 89.0] Agent: Which car do you have, sir?
[90.1 - 93.3] Customer: We have Mahindra's Thar and XUV.
[95.2 - 96.6] Agent: Thar and XUV.
[97.6 - 98.4] Customer: I am Indira.
[99.0 - 99.8] Agent: Okay.
[100.7 - 101.0] Customer: Hmm.",0.0769,0.2743,0.2052,azure_openai,
