output_version,output_generated_at,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role
run_002,2026-06-22T13:56:13,CALL002,20,SPEAKER_00,80.0,81.08,1.08,I'm following one.,Customer
run_002,2026-06-22T13:56:13,CALL002,21,SPEAKER_01,82.3,84.29,1.99,"Ok, Igat Puri, you went to Igat Puri?",Agent
run_002,2026-06-22T13:56:13,CALL002,22,SPEAKER_01,85.55,88.2,2.65,"Okay, and like which event was it?",Agent
run_002,2026-06-22T13:56:13,CALL002,23,SPEAKER_00,88.66,91.31,2.65,I don't remember because it's almost been six to eight months.,Customer
run_002,2026-06-22T13:56:13,CALL002,24,SPEAKER_01,92.12,95.54,3.42,"Okay, it's alright. And how did you first hear about this event?",Agent
run_002,2026-06-22T13:56:13,CALL002,25,SPEAKER_00,96.59,101.31,4.72,My elder brother found it. He's the one who's always on the lookout for that such event. That's right.,Customer
run_002,2026-06-22T13:56:13,CALL002,26,SPEAKER_01,101.31,107.93,6.62,"Okay, okay, and what made you feel interested enough to subscriber book this event adventure event",Agent
run_002,2026-06-22T13:56:13,CALL002,27,SPEAKER_00,107.93,118.04,10.11,"Of course, we saw so many videos and all of that. The feedback was also really nice. So we thought we'll go ahead since we own a vehicle that we don't, you know, usually...",Customer
run_002,2026-06-22T13:56:13,CALL002,28,SPEAKER_00,118.26,120.5,2.24,try offloading and all of that.,Customer
run_002,2026-06-22T13:56:13,CALL002,29,SPEAKER_00,120.77,122.44,1.67,"Under the guidance of you guys, of course.",Customer
run_002,2026-06-22T13:56:13,CALL002,30,SPEAKER_01,123.17,130.46,7.29,"Okay ma'am. And before booking Mahindra's Adventure, did you check out any other experiences, like outdoor experiences too? No.",Agent
run_002,2026-06-22T13:56:13,CALL002,31,SPEAKER_01,131.49,132.63,1.14,"Okay, so you didn't trade",Agent
run_002,2026-06-22T13:56:13,CALL002,32,SPEAKER_01,133.23,138.46,5.23,"And while you were exploring and deciding, who influenced your decision the most?",Agent
run_002,2026-06-22T13:56:13,CALL002,33,SPEAKER_01,139.98,142.84,2.86,The one particular thing is that we...,Agent
run_002,2026-06-22T13:56:13,CALL002,34,SPEAKER_00,143.01,146.17,3.16,"Okay, like, was it you?",Customer
run_002,2026-06-22T13:56:13,CALL002,35,SPEAKER_01,144.16,150.25,6.09,"Okay, like, was it you, your spouse, friends, or someone else? No, no, no.",Agent
run_002,2026-06-22T13:56:13,CALL002,36,SPEAKER_01,150.66,157.34,6.68,"Okay, so it was you only right and according to you how early should we inform you before an adventure event?",Agent
run_002,2026-06-22T13:56:13,CALL002,37,SPEAKER_00,158.32,161.66,3.34,"Probably like a month ago, month or two.",Customer
run_002,2026-06-22T13:56:13,CALL002,38,SPEAKER_01,162.17,164.22,2.05,"Okay, month or two months ago, right?",Agent
run_002,2026-06-22T13:56:13,CALL002,39,SPEAKER_01,164.98,170.81,5.83,And what is the one thing that you would make you more likely to subscribe to our adventure events in future again?,Agent
run_002,2026-06-22T13:56:13,CALL002,40,SPEAKER_01,172.02,174.7,2.68,I feel you guys are really doing it pretty nice.,Agent
run_002,2026-06-22T13:56:13,CALL002,41,SPEAKER_01,176.59,181.66,5.07,"I'm so sorry, ma'am. I couldn't get you. Like, I didn't hear your voice properly. Can you please repeat once?",Agent
run_002,2026-06-22T13:56:13,CALL002,42,SPEAKER_00,182.4,189.89,7.49,"And sir, you guys are already doing a really great job. I don't think I would want to have you change anything or something.",Customer
run_002,2026-06-22T13:56:13,CALL002,43,SPEAKER_01,190.16,198.14,7.98,"Okay, I'm glad to hear it that you had such a great experience and thank you so much ma'am for the appreciation. So Ms. Drishti, I have updated your feedback here.",Agent
run_002,2026-06-22T13:56:13,CALL002,44,SPEAKER_01,198.48,201.23,2.75,"Thank you so much, ma'am, for your valuable time and your valuable feedback.",Agent
run_002,2026-06-22T13:56:13,CALL002,45,SPEAKER_01,202.06,204.29,2.23,Have a great day ahead. Thank you. You too.,Agent
