output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,sentiment_label,sentiment_score,positive_component,neutral_component,negative_component,experience_classifier_used,customer_experience_label,is_customer_experience_negative,customer_experience_confidence,customer_experience_reason,customer_experience_issue_theme,customer_experience_issue_pointer
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,13,SPEAKER_01,68.27,72.53,4.26,"Okay, you are the right person. So in the family member, how many members are there?",Agent,Positive,0.2263,0.112,0.888,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,14,SPEAKER_00,73.62,77.93,4.31,"My family members are my father, mother and brother.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,15,SPEAKER_01,78.65,79.85,1.2,"Total four member, right?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,16,SPEAKER_00,80.36,81.2,0.84,"Yeah, probably.",Customer,Positive,0.296,0.688,0.312,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,17,SPEAKER_01,81.35,83.48,2.13,"Okay, minute which vehicle you have own",Agent,Positive,0.2263,0.241,0.759,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,18,SPEAKER_00,84.61,86.5,1.89,"Uh, I haven't, I...",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,19,SPEAKER_00,87.39,88.49,1.1,Scorpio.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,20,SPEAKER_01,89.18,90.89,1.71,"Squad Piano, Squad 2 Classic.",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,21,SPEAKER_00,92.1,93.05,0.95,"Paul, to your left.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,22,SPEAKER_01,93.7,96.0,2.3,Scorpio classic and which,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,23,SPEAKER_00,95.66,98.11,2.45,And Hilux. My brother has a Hilux.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,24,SPEAKER_01,98.13,99.71,1.58,And which one you have?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,25,SPEAKER_01,104.07,109.13,5.06,So from where you have got about the Mahinda Adventures event,Agent,Positive,0.34,0.194,0.806,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,26,SPEAKER_01,112.33,113.7,1.37,From where you are aware about that?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,27,SPEAKER_01,115.78,118.24,2.46,Instagram. And for which location you have seen?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,28,SPEAKER_00,119.52,120.65,1.13,CURC Sanctis.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,29,SPEAKER_00,123.24,124.86,1.62,Okay.,Customer,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,30,SPEAKER_01,125.13,130.1,4.97,so what was the reason uh what was the reason for you have shown the interested for that,Agent,Positive,0.4019,0.137,0.863,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,31,SPEAKER_00,130.58,131.91,1.33,For the court lesson.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,32,SPEAKER_01,131.05,132.11,1.06,For the court lesson.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,33,SPEAKER_00,132.58,133.9,1.32,"Yeah, I couldn't get the lead.",Customer,Positive,0.296,0.306,0.694,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,34,SPEAKER_01,134.71,140.03,5.32,For what was the reason you have shown the interest rate for the good location only?,Agent,Positive,0.7096,0.296,0.704,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,35,SPEAKER_00,143.92,144.75,0.83,"Pardon, sir.",Customer,Positive,0.3182,0.697,0.303,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,36,SPEAKER_01,146.32,150.25,3.93,for what reason you have shown the interest rate for the good location,Agent,Positive,0.7096,0.349,0.651,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,37,SPEAKER_00,151.43,155.89,4.46,Pogi is a little far from here.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,38,SPEAKER_01,156.85,158.69,1.84,Due to the,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,39,SPEAKER_01,160.24,163.53,3.29,"Okay, due to the long distance, you have shown the interested, right?",Agent,Positive,0.5574,0.315,0.685,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,40,SPEAKER_01,165.27,170.2,4.93,"Okay, so finally you have stopped this plant. So Mayunet, what was the reason?",Agent,Neutral,0.0,0.12,0.759,0.12,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,41,SPEAKER_00,171.73,176.41,4.68,"Actually, I couldn't get a leave for two days.",Customer,Neutral,0.0382,0.125,0.875,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,42,SPEAKER_01,177.71,180.44,2.73,there was the time issue was there,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,43,SPEAKER_00,178.25,179.01,0.76,There was this time...,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,44,SPEAKER_00,180.86,181.71,0.85,"Yeah, thank you.",Customer,Positive,0.5719,0.825,0.175,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,45,SPEAKER_01,182.33,187.97,5.64,Okay time issue anything more issue if there was a reason for not going for the event,Agent,Positive,0.2263,0.106,0.894,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,46,SPEAKER_00,189.55,190.45,0.9,To Butterbrook?,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,47,SPEAKER_01,191.19,195.58,4.39,Is it any more things there was the issue for the not going for the event?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,48,SPEAKER_00,196.46,197.28,0.82,God bless Fatima.,Customer,Positive,0.5994,0.831,0.169,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,49,SPEAKER_01,196.49,197.81,1.32,There was only a five-time issue.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,50,SPEAKER_00,198.3,199.29,0.99,"Yes, I understand.",Customer,Positive,0.4019,0.574,0.426,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,51,SPEAKER_01,199.65,202.78,3.13,So currently you are looking any more outdoor experience?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,52,SPEAKER_00,204.4,210.11,5.71,"Actually, not only, but I will look into the future.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,53,SPEAKER_01,211.1,214.98,3.88,"Okay, now we are not looking right, but in the future you will see it. Okay",Agent,Positive,0.4215,0.213,0.787,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,54,SPEAKER_01,215.56,230.48,14.92,"So, if you want to inform about the adventures event, how soon we can inform you? Less than 1 week or within 1 to 2 weeks or within 2 to 4 weeks or within 1 to 2 months or more than 2 months.",Agent,Positive,0.4019,0.083,0.917,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,55,SPEAKER_00,231.42,232.7,1.28,"Uh, 2-2-4-E.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,56,SPEAKER_01,233.36,234.17,0.81,2 to 4 weeks.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,57,SPEAKER_01,235.29,240.77,5.48,"So is it we can improve anything in the Mahindra Adventures event, do you think?",Agent,Positive,0.6486,0.29,0.71,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,58,SPEAKER_00,242.37,257.76,15.39,"Actually, if the program will be conducted in Kerala region or South region more, there's lot of people from Kerala eager in this approach thing, so they can participate.",Customer,Positive,0.3612,0.082,0.918,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,59,SPEAKER_01,258.35,262.91,4.56,"Okay, there should be more option for the south location, right?",Agent,Positive,0.2263,0.16,0.84,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,60,SPEAKER_00,262.18,265.54,3.36,"location, right?",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,61,SPEAKER_01,265.85,267.57,1.72,Especially in Kerala.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,62,SPEAKER_01,268.34,272.16,3.82,Is it any more thing we can improve in our adventures even?,Agent,Positive,0.6486,0.346,0.654,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,63,SPEAKER_00,274.28,275.65,1.37,you know,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,64,SPEAKER_00,276.54,279.43,2.89,"My English is perfect, so there's not much change.",Customer,Positive,0.5719,0.316,0.684,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,65,SPEAKER_01,279.43,284.85,5.42,Okay. Thank you sir. Almost your feedback has been captured and as you have told due to the time issue,Agent,Positive,0.5267,0.196,0.804,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,66,SPEAKER_01,285.3,287.21,1.91,"You have stopped the plan, right?",Agent,Negative,-0.2263,0.0,0.725,0.275,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,67,SPEAKER_01,288.71,292.78,4.07,Thank you Mr. Naaj as you have given your feedback and have a nice day Mr. Naaj.,Agent,Positive,0.6486,0.261,0.739,0.0,No,,False,,,,
run_001,2026-06-17T17:20:55,Other,A006,Dheeraj,Medium,transcript_name,CALL006,68,SPEAKER_00,293.13,293.93,0.8,"Okay, thank you.",Customer,Positive,0.5267,0.815,0.185,0.0,No,,False,,,,
