output_version,output_generated_at,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role
run_002,2026-06-22T14:03:24,CALL007,21,SPEAKER_00,101.55,107.32,5.77,I have been to your academy as well and I have been to your normal events as well.,Customer
run_002,2026-06-22T14:03:24,CALL007,22,SPEAKER_01,110.97,118.41,7.44,"Actually sir, you have inquired about this call, but for some reason you did not subscribe, so regarding that you have been called.",Agent
run_002,2026-06-22T14:03:24,CALL007,23,SPEAKER_00,118.09,122.07,3.98,"That became a short plan regarding my weekend, so I couldn't do it.",Customer
run_002,2026-06-22T14:03:24,CALL007,24,SPEAKER_00,122.83,125.24,2.41,"But if there's any other work that's coming up, I won't be able to tell you.",Customer
run_002,2026-06-22T14:03:24,CALL007,25,SPEAKER_01,128.28,133.12,4.84,"So, that's why you didn't subscribe, right? So, which event were you watching at that time?",Agent
run_002,2026-06-22T14:03:24,CALL007,26,SPEAKER_00,134.04,140.43,6.39,"Ma'am, I don't remember that, but there was an event on 22nd February. Which location?",Customer
run_002,2026-06-22T14:03:24,CALL007,27,SPEAKER_01,139.32,140.6,1.28,What is the location?,Agent
run_002,2026-06-22T14:03:24,CALL007,28,SPEAKER_00,141.68,143.32,1.64,"Yes, I went to Mumbai.",Customer
run_002,2026-06-22T14:03:24,CALL007,29,SPEAKER_01,143.94,152.38,8.44,It was in Mumbai. Where did you see Mahendra's first adventure event? I followed her on Instagram. I followed her on Instagram.,Agent
run_002,2026-06-22T14:03:24,CALL007,30,SPEAKER_00,151.23,154.74,3.51,"I follow you on Instagram, keep coming to me.",Customer
run_002,2026-06-22T14:03:24,CALL007,31,SPEAKER_01,154.13,157.59,3.46,"Okay, I saw it on my Instagram.",Agent
run_002,2026-06-22T14:03:24,CALL007,32,SPEAKER_01,159.16,162.13,2.97,Can you tell me the name of this adventure?,Agent
run_002,2026-06-22T14:03:24,CALL007,33,SPEAKER_00,163.35,164.63,1.28,I don't remember the name.,Customer
run_002,2026-06-22T14:03:24,CALL007,34,SPEAKER_00,165.41,168.11,2.7,"Now let's check in our calendar, what does this guy do?",Customer
run_002,2026-06-22T14:03:24,CALL007,35,SPEAKER_01,169.14,179.87,10.73,"Sir, when you cancelled your plan, were you watching any other outdoor event at that time?",Agent
run_002,2026-06-22T14:03:24,CALL007,36,SPEAKER_00,180.46,182.45,1.99,"No, I don't think so.",Customer
run_002,2026-06-22T14:03:24,CALL007,37,SPEAKER_01,182.74,196.96,14.22,"Sir, what do you think, how long should we inform if the adventure event is going on? So, before we inform, how long should we inform? Like, less than one week or one to two weeks?",Agent
run_002,2026-06-22T14:03:24,CALL007,38,SPEAKER_00,197.97,211.49,13.52,"What about 2 to 4 weeks? After 4 weeks, you have to inform the headmaster that something like this is going to happen. If it doesn't happen at the last moment, then people won't be able to plan accordingly. If it happens at the last moment, then some other plan will also come out.",Customer
run_002,2026-06-22T14:03:24,CALL007,39,SPEAKER_01,212.05,215.93,3.88,"Right, so you should inform us 4 weeks back, right?",Agent
run_002,2026-06-22T14:03:24,CALL007,40,SPEAKER_01,216.74,221.53,4.79,What are the things that should be improved so that you can move forward in the future?,Agent
run_002,2026-06-22T14:03:24,CALL007,41,SPEAKER_01,222.41,223.3,0.89,Subscribe to our channel,Agent
run_002,2026-06-22T14:03:24,CALL007,42,SPEAKER_00,225.16,229.72,4.56,"Ma'am, your outdoor events like the escape from Pune, right?",Customer
run_002,2026-06-22T14:03:24,CALL007,43,SPEAKER_00,231.22,249.6,18.38,"I don't think Mahindra did it directly, I don't know who organized it with you, I don't remember the name, but the car was so heavy that it used to come to every spot and the car would just stand for 45 minutes.",Customer
run_002,2026-06-22T14:03:24,CALL007,44,SPEAKER_00,250.44,252.26,1.82,That was a major turn-off for us.,Customer
run_002,2026-06-22T14:03:24,CALL007,45,SPEAKER_01,253.98,254.96,0.98,"Ok, so...",Agent
run_002,2026-06-22T14:03:24,CALL007,46,SPEAKER_00,254.76,258.88,4.12,"Like if a car is getting stuck in the front, then in the back it is completely...",Customer
run_002,2026-06-22T14:03:24,CALL007,47,SPEAKER_00,259.43,260.85,1.42,and all the people who live there.,Customer
run_002,2026-06-22T14:03:24,CALL007,48,SPEAKER_01,268.77,273.0,4.23,"So, in your opinion, the management should be proper, right?",Agent
run_002,2026-06-22T14:03:24,CALL007,49,SPEAKER_01,277.35,285.62,8.27,"Ok Sharma ji, I will mention your feedback here. Thank you very much for your valuable time. Have a nice day.",Agent
