output_version,output_generated_at,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role
run_004,2026-07-03T12:27:21,CALL008,14,SPEAKER_1,67.5,68.3,0.8,"Yes, it's great.",Agent
run_004,2026-07-03T12:27:21,CALL008,15,SPEAKER_1,70.2,80.3,10.1,"Thar, Fortuner, and Brezza, right? So, can I know, for the first time, where did you get information about Mahindra's adventure events?",Agent
run_004,2026-07-03T12:27:21,CALL008,16,SPEAKER_2,72.5,72.8,0.3,And...,Customer
run_004,2026-07-03T12:27:21,CALL008,17,SPEAKER_2,81.0,82.7,1.7,Add it too.,Customer
run_004,2026-07-03T12:27:21,CALL008,18,SPEAKER_1,82.5,86.8,4.3,"Instagram? Okay, on Instagram. For which location did you see it? If I may know.",Agent
run_004,2026-07-03T12:27:21,CALL008,19,SPEAKER_2,87.5,89.4,1.9,"At that time, it was probably from Nagaland.",Customer
run_004,2026-07-03T12:27:21,CALL008,20,SPEAKER_1,89.9,96.5,6.6,"Nagaland. So, what kind of thing did you find interesting there that made you interested in that event? If I may know.",Agent
run_004,2026-07-03T12:27:21,CALL008,21,SPEAKER_1,99.4,101.0,1.6,As per the location.,Agent
run_004,2026-07-03T12:27:21,CALL008,22,SPEAKER_2,100.0,102.2,2.2,According to the location.,Customer
run_004,2026-07-03T12:27:21,CALL008,23,SPEAKER_1,103.1,105.4,2.3,"So, did you like it based on the location?",Agent
run_004,2026-07-03T12:27:21,CALL008,24,SPEAKER_2,106.0,106.8,0.8,Hmm.,Customer
run_004,2026-07-03T12:27:21,CALL008,25,SPEAKER_1,107.5,116.4,8.9,"According to the location. So, finally, you mean that the subscription you did was rejected. Can I know the reason, sir?",Agent
run_004,2026-07-03T12:27:21,CALL008,26,SPEAKER_2,118.1,119.2,1.1,What?,Customer
run_004,2026-07-03T12:27:21,CALL008,27,SPEAKER_1,119.9,130.9,11.0,"You had shown interest in the Thar—sorry, Mahindra event for adventures—but you rejected it. So, can I know the reason why you rejected it, sir?",Agent
run_004,2026-07-03T12:27:21,CALL008,28,SPEAKER_2,130.6,134.8,4.2,"Sir, I think it was for ten to twelve days, so I couldn't make it for that long.",Customer
run_004,2026-07-03T12:27:21,CALL008,29,SPEAKER_1,135.4,137.8,2.4,"Okay. It was a time issue, right?",Agent
run_004,2026-07-03T12:27:21,CALL008,30,SPEAKER_2,138.5,139.0,0.5,Hmm.,Customer
run_004,2026-07-03T12:27:21,CALL008,31,SPEAKER_1,139.5,145.8,6.3,"Okay, so currently, are you looking for any outdoor experiences again for the event?",Agent
run_004,2026-07-03T12:27:21,CALL008,32,SPEAKER_2,146.0,148.2,2.2,"If there's something nearby, we'll take a walk.",Customer
run_004,2026-07-03T12:27:21,CALL008,33,SPEAKER_1,148.4,150.1,1.7,"So, you are not considering anything right now.",Agent
run_004,2026-07-03T12:27:21,CALL008,34,SPEAKER_2,150.1,156.1,6.0,"For  example,  the  one  from  Gwalior  was  also  a  thousand  kilometers  away  from  my  house,  so  I  had canceled that as well.",Customer
run_004,2026-07-03T12:27:21,CALL008,35,SPEAKER_1,156.8,159.9,3.1,"Okay, so for now, you are not looking at it, right?",Agent
run_004,2026-07-03T12:27:21,CALL008,36,SPEAKER_2,159.9,160.4,0.5,"No, no.",Customer
run_004,2026-07-03T12:27:21,CALL008,37,SPEAKER_1,160.8,166.3,5.5,"Okay, so it seems like there should be some improvement in Mahindra's adventure event.",Agent
run_004,2026-07-03T12:27:21,CALL008,38,SPEAKER_2,167.5,170.3,2.8,"No, no, sir, there is no such issue. I had my own issue.",Customer
run_004,2026-07-03T12:27:21,CALL008,39,SPEAKER_1,170.6,185.2,14.6,"Okay, so if we need to inform you about the adventurous event, how long in advance can we inform you? Less than one week, within one to two weeks, within two to three weeks, within one to two months, or more than two months?",Agent
run_004,2026-07-03T12:27:21,CALL008,40,SPEAKER_2,185.9,187.3,1.4,"About the exam, sir.",Customer
run_004,2026-07-03T12:27:21,CALL008,41,SPEAKER_1,188.6,189.6,1.0,Today?,Agent
run_004,2026-07-03T12:27:21,CALL008,42,SPEAKER_2,188.9,193.9,5.0,"Today, you can notify me. Whether I want to go or not, that's my wish. You can take it.",Customer
run_004,2026-07-03T12:27:21,CALL008,43,SPEAKER_1,193.6,197.1,3.5,We can tell you by when we can inform you about this.,Agent
run_004,2026-07-03T12:27:21,CALL008,44,SPEAKER_2,197.4,199.7,2.3,When should we start from next month?,Customer
run_004,2026-07-03T12:27:21,CALL008,45,SPEAKER_1,200.2,203.2,3.0,"Meaning, one week or one to two weeks in advance.",Agent
run_004,2026-07-03T12:27:21,CALL008,46,SPEAKER_2,203.8,204.4,0.6,Hmm.,Customer
run_004,2026-07-03T12:27:21,CALL008,47,SPEAKER_1,204.9,212.8,7.9,"Okay. Thank you, sir. Almost all your feedback has been captured, and you took out your precious time to give feedback. Thank you very much for that, and have a good day.",Agent
run_004,2026-07-03T12:27:21,CALL008,48,SPEAKER_2,214.1,214.8,0.7,Thank you.,Customer
run_004,2026-07-03T12:27:21,CALL008,49,SPEAKER_1,215.0,215.9,0.9,"You're welcome, sir.",Agent
