output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,sentiment_label,sentiment_score,positive_component,neutral_component,negative_component,experience_classifier_used,customer_experience_label,is_customer_experience_negative,customer_experience_confidence,customer_experience_reason,customer_experience_issue_theme,customer_experience_issue_pointer
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,22,SPEAKER_1,93.6,97.6,4.0,"Comet, Comet, Comet.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,23,SPEAKER_2,98.0,103.1,5.1,"Okay. And sir, when was the last time you participated in a Mahindra Adventure activity?",Agent,Positive,0.4939,0.244,0.756,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,24,SPEAKER_1,104.6,108.7,4.1,I think it has been a long time. I don’t remember right now.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,25,SPEAKER_2,109.1,112.3,3.2,"Okay, sir. Was it in 2025 or 2024?",Agent,Positive,0.2263,0.213,0.787,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,26,SPEAKER_1,113.3,115.1,1.8,"1924, I think.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,27,SPEAKER_2,115.8,120.9,5.1,"Okay. Sir, do you remember the event name or the location of the event?",Agent,Positive,0.2263,0.128,0.872,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,28,SPEAKER_1,121.7,125.4,3.7,"Sorry, I don’t.",Customer,Negative,-0.0772,0.0,0.606,0.394,Yes,Factual Neutral,False,1.0,"Customer is unable to recall event details, no dissatisfaction expressed",,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,29,SPEAKER_2,126.3,131.6,5.3,"Sir, can you at least tell us what kind of activity it was?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,30,SPEAKER_1,134.0,139.7,5.7,I think it was an off-road activity somewhere in Kerala.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,31,SPEAKER_2,140.5,143.2,2.7,"Okay, an off-road activity in Kerala, right?",Agent,Positive,0.2263,0.241,0.759,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,32,SPEAKER_1,143.5,143.9,0.4,Yes.,Customer,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,33,SPEAKER_2,144.3,149.9,5.6,"Okay. And sir, where did you get the information about this event?",Agent,Positive,0.2263,0.147,0.853,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,34,SPEAKER_1,151.0,157.8,6.8,"I have a Thar, so I get information online. I receive your emails or other updates.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,35,SPEAKER_2,156.6,157.3,0.7,Hmm.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,36,SPEAKER_2,158.0,161.3,3.3,Online—was it from any specific apps or websites?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,37,SPEAKER_1,162.5,164.5,2.0,"From Mahindra’s website, I think.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,38,SPEAKER_2,164.4,166.3,1.9,"Okay, Mahindra’s website, right?",Agent,Positive,0.2263,0.388,0.612,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,39,SPEAKER_1,166.7,167.0,0.3,Yes.,Customer,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,40,SPEAKER_2,167.6,172.6,5.0,"Okay, sir. What made you feel interested enough to subscribe to this adventure event?",Agent,Positive,0.7371,0.396,0.604,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,41,SPEAKER_1,174.2,179.6,5.4,"Yeah, I love adventure. I have a car, and I often participate in adventure activities. That’s it.",Customer,Positive,0.875,0.458,0.542,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,42,SPEAKER_2,179.6,182.9,3.3,"Okay, you like adventure and off-roading, right?",Agent,Positive,0.6908,0.626,0.374,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,43,SPEAKER_1,182.4,182.8,0.4,Yes.,Customer,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,44,SPEAKER_1,183.4,184.3,0.9,"Yeah, yeah, yeah.",Customer,Positive,0.6808,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,45,SPEAKER_2,184.3,189.6,5.3,"Okay. And sir, before booking Mahindra Adventure, did you check out any other outdoor experiences?",Agent,Positive,0.4939,0.244,0.756,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,46,SPEAKER_1,191.4,197.2,5.8,I have done a couple of other activities.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,47,SPEAKER_2,197.6,198.3,0.7,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,48,SPEAKER_2,199.4,201.8,2.4,"Sir, which other ones did you look at?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,49,SPEAKER_1,203.6,204.4,0.8,Hmm.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,50,SPEAKER_1,206.1,210.8,4.7,I can’t say specifically which ones. I’ve checked many.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,51,SPEAKER_2,211.3,212.3,1.0,"Okay, okay.",Agent,Positive,0.4215,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,52,SPEAKER_1,211.5,214.1,2.6,"Okay, I have a job in the meantime.",Customer,Positive,0.2263,0.213,0.787,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,53,SPEAKER_2,214.6,225.1,10.5,"Okay,  sir.  While  exploring  and  deciding,  who  influenced  your  decision  the  most?  Was  it  a  personal",Agent,Positive,0.2263,0.112,0.888,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,54,SPEAKER_1,225.3,226.2,0.9,It was personal.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,55,SPEAKER_2,226.8,228.2,1.4,"Okay, it was personal, right?",Agent,Positive,0.2263,0.322,0.678,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,56,SPEAKER_1,228.6,228.8,0.2,Yes.,Customer,Positive,0.4019,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,57,SPEAKER_2,229.4,233.9,4.5,"Okay. According to you, how early should we inform you before any adventure event?",Agent,Positive,0.4939,0.259,0.741,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,58,SPEAKER_1,235.7,240.2,4.5,At least three months before. That will be fine so I can plan accordingly.,Customer,Positive,0.2023,0.122,0.878,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,59,SPEAKER_2,239.7,241.5,1.8,"At least three months before, right, sir?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,60,SPEAKER_1,241.5,242.3,0.8,"Yeah, yeah, yeah.",Customer,Positive,0.6808,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,61,SPEAKER_2,243.0,251.3,8.3,"Okay. And sir, what is one thing that would make you more likely to subscribe to our adventure events",Agent,Positive,0.4939,0.198,0.802,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,62,SPEAKER_1,254.8,258.4,3.6,Keep me posted and informed. That’s it.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,63,SPEAKER_2,258.4,259.0,0.6,Okay.,Agent,Positive,0.2263,1.0,0.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,64,SPEAKER_2,260.1,261.2,1.1,Anything else?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,65,SPEAKER_1,262.0,262.6,0.6,That’s it.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_004,2026-07-03T12:23:58,Booking,A004,Pragya,Medium,registry_name_match,CALL005,66,SPEAKER_2,263.0,267.4,4.4,"Okay. Thank you for giving your precious time, sir. Have a great day, and thank you so much for your",Agent,Positive,0.9442,0.55,0.45,0.0,No,,False,,,,
